listing_id,id,date,reviewer_id,reviewer_name,comments
1.0183E+18,1.19065E+18,30-06-2024,455641325,Helen,"Beautiful house and architecture, nice amenities in a very beautiful neighborhood"
1.0183E+18,1.19506E+18,06-07-2024,81380786,Set,"This is so far I have stayed in the best airbnb (with other guests), it felt like I was at home. All the equipment and resources are complete, the overall feeling is quite comfortable and warm, and the house is beautiful both inside and outside. Highly recommended! I hope I can stay here again in Thomas’ house next time if I come back Albany."
1.0183E+18,1.19937E+18,12-07-2024,206204250,Joseph,Very comfortable
1.0183E+18,1.20442E+18,19-07-2024,206204250,Joseph,This is my go to place in Albany when I stay overnight.  This beats all the downtown hotels for comfort and relaxation.  I appreciate the super large televisions in each room.
1.0183E+18,1.2168E+18,05-08-2024,387205174,Rebecca,Incredibly easy check in and check out! Lovely home and common rooms!
1.0183E+18,1.22106E+18,11-08-2024,285360378,Cameron,Great stay! Loved our time.
1.0183E+18,1.22468E+18,16-08-2024,561521768,Mary,It was such a great place to stay while in Albany. The home is lovely and offers you some nice suburban scenery while still being able to get places within minutes. Will definitely be back!
1.0183E+18,1.22545E+18,17-08-2024,479828015,Antonia,"came to NY on a trip to pickup my daughter, last minute as it may have been it was WELL worth it. the pictures could never do it any real justice! the hosts were very accommodating and although the listing was a room for rent and I felt welcomed, at home, and felt free to go to any space I wanted. would most definitely stay again :)"
1.0183E+18,1.22615E+18,18-08-2024,92004903,John,Nice place.
1.0183E+18,1.23129E+18,25-08-2024,245209339,Monica,Stay at this place .    It is a FABULOUS manor house that has been styled with class and creative flair.   Old wood has been preserved.   Modern updates.   Gorgeous art.  Room was so clean and comfy.   Only problem for me was that my stay was super short.   I’m finding an excuse to go back to Albany.   Thank you!
1.01897E+18,1.02834E+18,19-11-2023,383346979,Dominique,"Great stay, Erion’s place was convenient and met all my needs for my 3 day stay. I’m also glad it was parking available!"
1.01897E+18,1.04278E+18,09-12-2023,143101782,Kemberly,"Erion is an amazing host I wish I can give you 10 star rating! He made sure I was comfortable and good. He always responded quick. He’s friendly and an awesome person overall. His place is Clean, Nice, Cozy and Comfortable for anyone to book it! 😃 I’m satisfied 100% I look forward to always booking all of Erion places whenever I come visit💯 Thank you for being the best Erion!😃😊"
1.01897E+18,1.04433E+18,11-12-2023,473946956,Joanquin,Very convenient and comfortable had everything I needed for my stay
1.01897E+18,1.04794E+18,16-12-2023,92299962,Denim,Place was clean and convenient location.
1.01897E+18,1.05368E+18,24-12-2023,401297154,Thomas,"very easy check in and very friendly host, hope to be able to stay again."
1.01897E+18,1.05728E+18,29-12-2023,535619125,Marcelo,"acomodação excelente, só toalhas que não tinha , achei só duas toalhas , mas nenhuma de rosto, mas nem incomodei com isso, excelente lugar, muito bom, recomendo para qualquer um."
1.01897E+18,1.07403E+18,21-01-2024,200681104,Allie,Great central location and space.  Wished the check-in info was online or sent right away..there was a bit of a delay on getting the door code and instructions to get in! Space was relatively clean…only thing was there was basically no toilet paper!!
1.01897E+18,1.08274E+18,02-02-2024,309709783,Eric,Great place to stay! Nice little apartment in a great area. Erion was very easy to talk with and had clear instructions for checking in. Would definitely recommend.
1.01897E+18,1.08633E+18,07-02-2024,170716171,Jessie,"Close to hospital, which was the reason for our stay. Parking on the street may be hit or miss but there was plenty of parking across the street in the park. Erion was quick to respond when we had a question."
1.01897E+18,1.09215E+18,15-02-2024,486281077,Ariyona,Overall the check in and space was amazing. A very minor issue which was addressed but the space is nice and well put together.
1.01897E+18,1.09352E+18,17-02-2024,12744225,Brittney,"Thanks so much for everything, especially being so responsive!"
1.01897E+18,1.10803E+18,08-03-2024,153407869,Ketienne,Erion is a great host. Nice guy overall. Easy to communicate with. He keeps a pretty clean rental. No regrets with my stay!!
1.01897E+18,1.11887E+18,23-03-2024,411345498,Naquies,great location and great neighborhood good food and more
1.01897E+18,1.12475E+18,31-03-2024,411344917,Sandro,.
1.01897E+18,1.13556E+18,15-04-2024,458919181,Jenny,Great place
1.01897E+18,1.13628E+18,16-04-2024,59488021,Cunliffedvd@Aol.Com,Erion's place is just like the photos. He keeps  it clean and well kept. It's  a very comfortable  place to stay. Erion himself was very helpful with all the questions i had about the area. I would definitely stay there again
1.01897E+18,1.13779E+18,18-04-2024,388073479,Aye,great hospitality!
1.01897E+18,1.14279E+18,25-04-2024,530461276,Antoinette,very cozy
1.01897E+18,1.14862E+18,03-05-2024,18215314,Santis,Great location
1.01897E+18,1.14934E+18,04-05-2024,574249834,Justin,"The host is super nice, the location is amazing. The only thing I would say is it the e arrangement of bedroom and livingroom is very strange, make’s me feel a little scared."
1.01897E+18,1.15372E+18,10-05-2024,44508353,Lida,Erion's place was conveniently located near bars and restaurants. It had a comfortable reclining sofa and a comfortable bed. I was very busy with my son and grandson  but when I was there I  felt comfortable and safe in this apartment.
1.01897E+18,1.15515E+18,12-05-2024,50467660,Richard,"the location could not be better, I have had the pleasure of living in Albany for years before staying at the BnB, I say this because I would know better than most how exceptionally located this BnB is."
1.01897E+18,1.15802E+18,16-05-2024,2450995,Mike,"I've stayed at many places on or just off of Lark. This home was by far the most quiet. <br/>The place was sparkling clean, comfortable and easy to access. Great location to grab breakfast lunch or dinner. Highly recommend."
1.01897E+18,1.16244E+18,22-05-2024,256274453,Juan Gabriel,Definitely a super host!
1.01897E+18,1.16528E+18,26-05-2024,423059757,Sandra,Erion’s was very communicative and gave clear instructions. Check in and check out was very easy. Great getaway very quiet ambiance. The park was right in front of us walkable as well as restaurants. No hassle for parking.
1.01897E+18,1.16743E+18,29-05-2024,149514180,Hang,"I love this apartment so much, it is so cozy, opposite the nice park, from this place we can go some attractive places easily. There are many shop nearby. Host reply so quickly."
1.01897E+18,1.17107E+18,03-06-2024,388893672,Kalesha,Got The Airbnb For My Granddad Who Traveled Up Here From Alabama. And It Was Very Convenient And Matched To A T The Description. Great Host And Had Patience With My 80yr Old Granddad. Very Much Appreciated. Definitely Recommend
1.01897E+18,1.17466E+18,08-06-2024,237672383,Robert,Perfect place in a great location.  Very walkable neighborhood with lots to do. Perfect for a single or couples.
1.01897E+18,1.1754E+18,09-06-2024,31615644,Michael,Great place!
1.01897E+18,1.17836E+18,13-06-2024,187693220,Diego,"Great place, convenient location and incredible price"
1.01897E+18,1.18407E+18,21-06-2024,144115126,Daniel,"What you see is what you get. The host is a Super host, very responsive, friendly and helpful. I guarantee you that after staying at Erion’s place you wouldn’t want to stay at any other Airbnb not hosted by him. Definitely a five star rating!"
1.01897E+18,1.18852E+18,27-06-2024,148451572,Patrick,Erion was awesome! Super responsive and very friendly host. Great area and in walking distance to so much fun in downtown Albany. 10/10 plan on staying at any of his other listings.
1.01897E+18,1.18917E+18,28-06-2024,148451572,Patrick,Awesome stay! Responsive host and very friendly. Great area and felt right at home! 10/10!!
1.01897E+18,1.19356E+18,04-07-2024,177255575,Lauren,"Erion's place was a sweet place to stay. The park across the street was wonderful and restaurant options were all walkable. Parking was very easy and I felt comfortable leaving my car on the street overnight.<br/>The apartment itself was small, cozy, and quaint. The layout was really neat. We had everything  needed to cook in the apartment which was a huge plus."
1.01897E+18,1.1943E+18,05-07-2024,391116191,Eli,"Amazing host and amazing location, friendly environment. There’s more than enough to do!<br/>Great place for a morning run!"
1.01897E+18,1.19791E+18,10-07-2024,306617114,Nathan,"I really enjoyed the location. The place was great and I would definitely stay here again. I did receive a parking ticket on a Wednesday morning because there is restrictions if you do not have a resident parking permit. That was an extra $50 I did not plan on spending during my  trip. I'm not from a city like this so I really did not know what to look for but I do now. Other than the parking ticket I really loved this apartment, location and area. This is a perfect place for a couple or just two people exploring together."
1.01897E+18,1.19935E+18,12-07-2024,325788153,Camille,"Impeccably clean and convenient space near U Albany campus, exactly what I needed for a last-minute work trip. Close to lots of restaurants and a lovely coffee shop steps away for getting some work done.<br/>The only AC in the unit was in the living room so I was a little overheated while sleeping, but it was fine for a short stay. Neighbors were noisier than I expected for a college town during the height of summer.<br/>Erion was very responsive and a proactive communicator. Overall a pleasant stay!"
